date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:12:29	4912/4912	---M-Z	200	added ('OK')	text/html	etag:3885145	http://www.muddlingthru.ca/Tags/chess	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/chess.html	(from http://www.muddlingthru.ca/)
22:12:29	4921/4921	---M-Z	200	added ('OK')	text/html	etag:22262437	http://www.muddlingthru.ca/Tags/shopping	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/shopping.html	(from http://www.muddlingthru.ca/)
22:12:30	4924/4924	---M-Z	200	added ('OK')	text/html	etag:52235177	http://www.muddlingthru.ca/Tags/vancouver	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/vancouver.html	(from http://www.muddlingthru.ca/)
22:12:30	5104/5104	---M-Z	200	added ('OK')	text/html	etag:8471087	http://www.muddlingthru.ca/netstandard-api-contracts-and-surface-area	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/netstandard-api-contracts-and-surface-area.html	(from http://www.muddlingthru.ca/)
22:12:30	13264/13264	---M-Z	200	added ('OK')	text/html	etag:63872295	http://www.muddlingthru.ca/Tags/.net	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/.html	(from http://www.muddlingthru.ca/)
22:12:31	4859/4859	---M-Z	200	added ('OK')	text/html	etag:53876927	http://www.muddlingthru.ca/Tags/notcoreapp	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/notcoreapp.html	(from http://www.muddlingthru.ca/)
22:12:31	4862/4862	---M-Z	200	added ('OK')	text/html	etag:57228598	http://www.muddlingthru.ca/Tags/netstandard	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/netstandard.html	(from http://www.muddlingthru.ca/)
22:12:32	10867/10867	---M-Z	200	added ('OK')	text/html	etag:4120766	http://www.muddlingthru.ca/high-level-notes-on-the-synchronizationcontext	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/high-level-notes-on-the-synchronizationcontext.html	(from http://www.muddlingthru.ca/)
22:12:32	11688/11688	---M-Z	200	added ('OK')	text/html	etag:58919268	http://www.muddlingthru.ca/Tags/c%23	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/c#.html	(from http://www.muddlingthru.ca/)
22:12:32	4884/4884	---M-Z	200	added ('OK')	text/html	etag:34836535	http://www.muddlingthru.ca/Tags/tasks	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/tasks.html	(from http://www.muddlingthru.ca/)
22:12:33	4902/4902	---M-Z	200	added ('OK')	text/html	etag:46756991	http://www.muddlingthru.ca/Tags/async-await	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/async-await.html	(from http://www.muddlingthru.ca/)
22:12:33	4744/4744	---M-Z	200	added ('OK')	text/html	etag:42769673	http://www.muddlingthru.ca/find-an-azure-function-s-repository-to-clone-it-locally	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/find-an-azure-function-s-repository-to-clone-it-locally.html	(from http://www.muddlingthru.ca/)
22:12:33	12366/12366	---M-Z	200	added ('OK')	text/html	etag:33533952	http://www.muddlingthru.ca/Tags/azure	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure.html	(from http://www.muddlingthru.ca/)
22:12:34	4840/4840	---M-Z	200	added ('OK')	text/html	etag:11866882	http://www.muddlingthru.ca/Tags/azure-functions	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure-functions.html	(from http://www.muddlingthru.ca/)
22:12:34	12443/12443	---M-Z	200	added ('OK')	text/html	etag:4492691	http://www.muddlingthru.ca/Tags/git	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/git.html	(from http://www.muddlingthru.ca/)
22:12:35	5505/5505	---M-Z	200	added ('OK')	text/html	etag:46183602	http://www.muddlingthru.ca/c-nullable-type	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/c-nullable-type.html	(from http://www.muddlingthru.ca/)
22:12:35	13264/13264	---M-Z	200	added ('OK')	text/html	etag:1987389	http://www.muddlingthru.ca/Tags/.NET	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/-2.html	(from http://www.muddlingthru.ca/)
22:12:35	4733/4733	---M-Z	200	added ('OK')	text/html	etag:62176845	http://www.muddlingthru.ca/Tags/null	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/null.html	(from http://www.muddlingthru.ca/)
22:12:36	4888/4888	---M-Z	200	added ('OK')	text/html	etag:62251654	http://www.muddlingthru.ca/install-a-letsencrypt-ssl-certificate-into-an-azure-app-service	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/install-a-letsencrypt-ssl-certificate-into-an-azure-app-service.html	(from http://www.muddlingthru.ca/)
22:12:36	6111/6111	---M-Z	200	added ('OK')	text/html	etag:60979798	http://www.muddlingthru.ca/Tags/azure-app-service	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure-app-service.html	(from http://www.muddlingthru.ca/)
22:12:36	4904/4904	---M-Z	200	added ('OK')	text/html	etag:39020597	http://www.muddlingthru.ca/Tags/azure-web-app	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure-web-app.html	(from http://www.muddlingthru.ca/)
22:12:37	9397/9397	---M-Z	200	added ('OK')	text/html	etag:51387998	http://www.muddlingthru.ca/Tags/ssl	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/ssl.html	(from http://www.muddlingthru.ca/)
22:12:37	5349/5349	---M-Z	200	added ('OK')	text/html	etag:2719234	http://www.muddlingthru.ca/use-the-whatwg-fetch-polyfil-with-the-aurelia-fetch-client-and-the-aurelia-cli	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/use-the-whatwg-fetch-polyfil-with-the-aurelia-fetch-client-and-the-aurelia-cli.html	(from http://www.muddlingthru.ca/)
22:12:38	5047/5047	---M-Z	200	added ('OK')	text/html	etag:46374744	http://www.muddlingthru.ca/Tags/aureila	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/aureila.html	(from http://www.muddlingthru.ca/)
22:12:38	5086/5086	---M-Z	200	added ('OK')	text/html	etag:13723808	http://www.muddlingthru.ca/Tags/aurelia-fetch-client	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/aurelia-fetch-client.html	(from http://www.muddlingthru.ca/)
22:12:38	10402/10402	---M-Z	200	added ('OK')	text/html	etag:5702717	http://www.muddlingthru.ca/Tags/software-development	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/software-development.html	(from http://www.muddlingthru.ca/)
22:12:39	7178/7178	---M-Z	200	added ('OK')	text/html	etag:32228715	http://www.muddlingthru.ca/Tags/aurelia-cli	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/aurelia-cli.html	(from http://www.muddlingthru.ca/)
22:12:39	6372/6372	---M-Z	200	added ('OK')	text/html	etag:65677126	http://www.muddlingthru.ca/types-of-software-testing	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/types-of-software-testing.html	(from http://www.muddlingthru.ca/)
22:12:39	5966/5966	---M-Z	200	added ('OK')	text/html	etag:40800215	http://www.muddlingthru.ca/mystery-aurelia-install-and-build-sometimes-fails-when-run-in-the-deployment-target-after-kudu-sync	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/mystery-aurelia-install-and-build-sometimes-fails-when-run-in-the-deployment-target-after-kudu-sync.html	(from http://www.muddlingthru.ca/)
22:12:40	7014/7014	---M-Z	200	added ('OK')	text/html	etag:39880556	http://www.muddlingthru.ca/Tags/aurelia	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/aurelia.html	(from http://www.muddlingthru.ca/)
22:12:40	8554/8554	---M-Z	200	added ('OK')	text/html	etag:2054988	http://www.muddlingthru.ca/Tags/kudu	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/kudu.html	(from http://www.muddlingthru.ca/)
22:12:40	6109/6109	---M-Z	200	added ('OK')	text/html	etag:25025517	http://www.muddlingthru.ca/Tags/kudu-sync	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/kudu-sync.html	(from http://www.muddlingthru.ca/)
22:12:41	8582/8582	---M-Z	200	added ('OK')	text/html	etag:54070749	http://www.muddlingthru.ca/Tags/azure-web-apps	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure-web-apps.html	(from http://www.muddlingthru.ca/)
22:12:41	12329/12329	---M-Z	200	added ('OK')	text/html	etag:48493193	http://www.muddlingthru.ca/Tags/azure-websites	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/azure-websites.html	(from http://www.muddlingthru.ca/)
22:12:41	6440/6440	---M-Z	200	added ('OK')	text/html	etag:17957942	http://www.muddlingthru.ca/principles-of-object-oriented-design	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/principles-of-object-oriented-design.html	(from http://www.muddlingthru.ca/)
22:12:42	6655/6655	---M-Z	200	added ('OK')	text/html	etag:60466421	http://www.muddlingthru.ca/Tags/design-patterns	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/design-patterns.html	(from http://www.muddlingthru.ca/)
22:12:42	4997/4997	---M-Z	200	added ('OK')	text/html	etag:13539429	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2F	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn650d.html	(from http://www.muddlingthru.ca/)
22:12:42	12487/12487	---M-Z	200	added ('OK')	text/html	etag:18277847	http://www.muddlingthru.ca/?page=2	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/index4658.html	(from http://www.muddlingthru.ca/)
22:12:44	119985/119985	---M-Z	200	added ('OK')	application/x-javascript	etag:%2285832f61898d01:0%22	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/scripts/base.js	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/scripts/base.js	(from http://www.muddlingthru.ca/)
22:12:44	43/43	---M-Z	200	added ('OK')	application/x-javascript	etag:%2285832f61898d01:0%22	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/scripts/theme.js	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/scripts/theme.js	(from http://www.muddlingthru.ca/)
22:12:44	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:43%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.eot	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.2f.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:44	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:43%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.eot?	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.30d41d.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:45	5521/5521	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:44%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.woff2	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.31.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:45	5519/5519	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:44%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.woff	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.32.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:46	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:44%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.ttf	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.33.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:46	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Dec%202022%2006:12:45%20GMT	http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.svg	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/fonts/glyphicons-halflings-regular.34.delayed	(from http://www.muddlingthru.ca/Themes/Bootstrap_3_3_4_Base/Styles/base.css)
22:12:48	5127/5127	---M-Z	200	added ('OK')	text/html	etag:56689669	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2Fbuying-a-tournament-style-chess-set-in-vancouver-british-columbia	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn45aa.html	(from http://www.muddlingthru.ca/buying-a-tournament-style-chess-set-in-vancouver-british-columbia)
22:12:48	5021/5021	---M-Z	200	added ('OK')	text/html	etag:49894461	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2Fchess	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOna97a.html	(from http://www.muddlingthru.ca/Tags/chess)
22:12:49	5027/5027	---M-Z	200	added ('OK')	text/html	etag:51095473	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2Fshopping	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn540f.html	(from http://www.muddlingthru.ca/Tags/shopping)
22:12:50	5029/5029	---M-Z	200	added ('OK')	text/html	etag:36727562	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2Fvancouver	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOnc9de.html	(from http://www.muddlingthru.ca/Tags/vancouver)
22:12:51	5081/5081	---M-Z	200	added ('OK')	text/html	etag:28909523	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2Fnetstandard-api-contracts-and-surface-area	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn1c73.html	(from http://www.muddlingthru.ca/netstandard-api-contracts-and-surface-area)
22:12:51	10481/10481	---M-Z	200	added ('OK')	text/html	etag:26989994	http://www.muddlingthru.ca/the-15-ways-of-doing-concurrency-in-net	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/the-15-ways-of-doing-concurrency-in-net.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:52	4909/4909	---M-Z	200	added ('OK')	text/html	etag:64996434	http://www.muddlingthru.ca/Tags/Concurrency	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/Concurrency.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:52	4936/4936	---M-Z	200	added ('OK')	text/html	etag:28113705	http://www.muddlingthru.ca/Tags/parallel-programming	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/parallel-programming.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:53	6231/6231	---M-Z	200	added ('OK')	text/html	etag:13207574	http://www.muddlingthru.ca/inline-expressions-in-asp-net-web-forms	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/inline-expressions-in-asp-net-web-forms.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:53	12518/12518	---M-Z	200	added ('OK')	text/html	etag:5747939	http://www.muddlingthru.ca/Tags/asp.net	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/asp.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:54	4878/4878	---M-Z	200	added ('OK')	text/html	etag:28324366	http://www.muddlingthru.ca/Tags/web-forms	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/web-forms.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:54	4869/4869	---M-Z	200	added ('OK')	text/html	etag:52991933	http://www.muddlingthru.ca/Tags/legacy	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/legacy.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:55	7871/7871	---M-Z	200	added ('OK')	text/html	etag:36740188	http://www.muddlingthru.ca/mvp-poll-results	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/mvp-poll-results.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:56	4803/4803	---M-Z	200	added ('OK')	text/html	etag:55300818	http://www.muddlingthru.ca/Tags/f%23	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/f#.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:56	4804/4804	---M-Z	200	added ('OK')	text/html	etag:12412917	http://www.muddlingthru.ca/Tags/mvp	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/mvp.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:56	7575/7575	---M-Z	200	added ('OK')	text/html	etag:46830527	http://www.muddlingthru.ca/salesforce-rest-api-oauth-2-0-authentication-username-password-flow	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/salesforce-rest-api-oauth-2-0-authentication-username-password-flow.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:57	5048/5048	---M-Z	200	added ('OK')	text/html	etag:65203681	http://www.muddlingthru.ca/Tags/salesforce	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/salesforce.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:57	12629/12629	---M-Z	200	added ('OK')	text/html	etag:53156025	http://www.muddlingthru.ca/Tags/powershell	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/powershell.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:57	5757/5757	---M-Z	200	added ('OK')	text/html	etag:29785391	http://www.muddlingthru.ca/Tags/fiddler	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/fiddler.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:58	5897/5897	---M-Z	200	added ('OK')	text/html	etag:22007730	http://www.muddlingthru.ca/Tags/REST	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/REST.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:58	5821/5821	---M-Z	200	added ('OK')	text/html	etag:25699178	http://www.muddlingthru.ca/Tags/OAuth2.0	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/OAuth2.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:59	5319/5319	---M-Z	200	added ('OK')	text/html	etag:49707781	http://www.muddlingthru.ca/glossary/stack	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/glossary/stack.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:59	13456/13456	---M-Z	200	added ('OK')	text/html	etag:32552659	http://www.muddlingthru.ca/Tags/computer-science	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/computer-science.html	(from http://www.muddlingthru.ca/Tags/.net)
22:12:59	6702/6702	---M-Z	200	added ('OK')	text/html	etag:61891952	http://www.muddlingthru.ca/Tags/memory-management	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/memory-management.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:00	5318/5318	---M-Z	200	added ('OK')	text/html	etag:60089937	http://www.muddlingthru.ca/glossary/heap	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/glossary/heap.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:00	5448/5448	---M-Z	200	added ('OK')	text/html	etag:43940091	http://www.muddlingthru.ca/c-delegate-notes	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/c-delegate-notes.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:01	11688/11688	---M-Z	200	added ('OK')	text/html	etag:13193970	http://www.muddlingthru.ca/Tags/C%23	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/C#-2.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:01	5135/5135	---M-Z	200	added ('OK')	text/html	etag:35548108	http://www.muddlingthru.ca/Tags/.NET?page=2	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/4658.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:02	5019/5019	---M-Z	200	added ('OK')	text/html	etag:42524794	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2F.NET	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOnf99d.html	(from http://www.muddlingthru.ca/Tags/.net)
22:13:02	5031/5031	---M-Z	200	added ('OK')	text/html	etag:43900500	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2Fnotcoreapp	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn9179.html	(from http://www.muddlingthru.ca/Tags/notcoreapp)
22:13:03	5033/5033	---M-Z	200	added ('OK')	text/html	etag:3340151	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2FTags%2Fnetstandard	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOnd1ba.html	(from http://www.muddlingthru.ca/Tags/netstandard)
22:13:03	5089/5089	---M-Z	200	added ('OK')	text/html	etag:18328501	http://www.muddlingthru.ca/Users/Account/LogOn?ReturnUrl=%2Fhigh-level-notes-on-the-synchronizationcontext	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Users/Account/LogOn6018.html	(from http://www.muddlingthru.ca/high-level-notes-on-the-synchronizationcontext)
22:13:03	8921/8921	---M-Z	200	added ('OK')	text/html	etag:34983800	http://www.muddlingthru.ca/c-collections	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/c-collections.html	(from http://www.muddlingthru.ca/Tags/c%23)
22:13:04	5292/5292	---M-Z	200	added ('OK')	text/html	etag:61833243	http://www.muddlingthru.ca/run-codeformatter-on-an-asp-net-5-project	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/run-codeformatter-on-an-asp-net-5-project.html	(from http://www.muddlingthru.ca/Tags/c%23)
22:13:04	5758/5758	---M-Z	200	added ('OK')	text/html	etag:56541864	http://www.muddlingthru.ca/Tags/asp.net-5	C:/dev/shaunluttin/website-archives/muddlingthru.ca/www.muddlingthru.ca/Tags/asp-2.html	(from http://www.muddlingthru.ca/Tags/c%23)
