date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:09:10	156/156	------	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:07:35%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/11/1024px-Bull_moose_growing_new_antlers_and_shedding_fur.6f.delayed	(from https://bigfontblog.azurewebsites.net/use-git-large-file-storage-lfs-in-the-windows-subsystem-for-linux-wsl/)
02:09:11	24253/24253	---MCZ	200	added ('OK')	text/html	etag:W/%225ebd-xZmEqFUQt01KetoM36JoY/utOLM%22	https://bigfontblog.azurewebsites.net/ssh-commands-that-are-helpful-on-a-regular-basis/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/ssh-commands-that-are-helpful-on-a-regular-basis/index.html	(from https://bigfontblog.azurewebsites.net/use-git-large-file-storage-lfs-in-the-windows-subsystem-for-linux-wsl/)
02:09:11	204/204	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:10%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/halloween-occult-halloween-costume-wallpaper-preview.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/halloween-occult-halloween-costume-wallpaper-preview.70.delayed	(from https://bigfontblog.azurewebsites.net/these-are-git-commands/)
02:09:11	150/150	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:10%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2020/02/WIN_20200203_08_47_27_Pro.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2020/02/WIN_20200203_08_47_27_Pro.71.delayed	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:12	12945/12945	---MCZ	200	added ('OK')	text/html	etag:W/%223291-KzYnxHoLvO9OBfD3XGAYpQnJ+Ks%22	https://bigfontblog.azurewebsites.net/tag/assertiveness/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/assertiveness/index.html	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:12	186/186	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:11%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2020/02/1024px-Portland_Japanese_gardens_zen_garden.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2020/02/1024px-Portland_Japanese_gardens_zen_garden.72.delayed	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:12	28115/28115	---MCZ	200	added ('OK')	text/html	etag:W/%226dd3-YYKCUHd6nrGTMIZjs4lVEYsg34U%22	https://bigfontblog.azurewebsites.net/receiving-a-refund-from-leetcode-with-the-help-of-the-better-business-bureau/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/receiving-a-refund-from-leetcode-with-the-help-of-the-better-business-bureau/index.html	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:13	22753/22753	---MCZ	200	added ('OK')	text/html	etag:W/%2258e1-GOwRvX8VDyLQnASvve81KTBzLg0%22	https://bigfontblog.azurewebsites.net/temporarily-mute-or-hide-a-specific-user-in-the-slack-web-interface/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/temporarily-mute-or-hide-a-specific-user-in-the-slack-web-interface/index.html	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:13	287245/287245	---M--	200	added ('OK')	image/jpeg	etag:W/%224620d-1703562211e%22	https://bigfontblog.azurewebsites.net/content/images/2020/02/1024px-Portland_Japanese_gardens_zen_garden.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/02/1024px-Portland_Japanese_gardens_zen_garden.jpg	(from https://bigfontblog.azurewebsites.net/social-skills-for-software-developers/)
02:09:13	156/156	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:12%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2020/01/1024px-Ballet-Ballerina-1853.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2020/01/1024px-Ballet-Ballerina-1853.74.delayed	(from https://bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/)
02:09:14	7330/7330	---MCZ	200	added ('OK')	text/html	etag:W/%221ca2-1p3jwu1RtjdjeVPvb8KjImVakX8%22	https://bigfontblog.azurewebsites.net/tag/php/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/php/index.html	(from https://bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/)
02:09:14	22260/22260	---MCZ	200	added ('OK')	text/html	etag:W/%2256f4-UQ9KrxCEYXgIKk+tq9DnxcYvufA%22	https://bigfontblog.azurewebsites.net/windows-10-performance-tip-1/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/windows-10-performance-tip-1/index.html	(from https://bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/)
02:09:14	75283/75283	---M--	200	added ('OK')	image/jpeg	etag:W/%2212613-16f8b4b5164%22	https://bigfontblog.azurewebsites.net/content/images/2020/01/1024px-Ballet-Ballerina-1853.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2020/01/1024px-Ballet-Ballerina-1853.jpg	(from https://bigfontblog.azurewebsites.net/serve-php-files-from-the-command-line-in-windows/)
02:09:15	130/130	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:14%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/garden-P1014288.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/garden-P1014288.76.delayed	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:15	12937/12937	---MCZ	200	added ('OK')	text/html	etag:W/%223289-gjpFqdELTz3pQPLqoSnEpuYGkfI%22	https://bigfontblog.azurewebsites.net/tag/climate-action/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/climate-action/index.html	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:15	130/130	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:14%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/garden-P1014279.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/09/garden-P1014279.77.delayed	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:16	24156/24156	---MCZ	200	added ('OK')	text/html	etag:W/%225e5c-JOUV0ceV/m1JSJukghIUdqUq2As%22	https://bigfontblog.azurewebsites.net/our-water-catchment-system/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/our-water-catchment-system/index.html	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:16	23892/23892	---MCZ	200	added ('OK')	text/html	etag:W/%225d54-7MQ8bNljhj2Lqit6/528lT/OdWE%22	https://bigfontblog.azurewebsites.net/bill-gates-is-mistaken-in-his/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/bill-gates-is-mistaken-in-his/index.html	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:17	158/158	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:15%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/WIN_20190913_14_31_37_Pro--3-.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/09/WIN_20190913_14_31_37_Pro--3-.79.delayed	(from https://bigfontblog.azurewebsites.net/how-is-it-possible-that-the-default-implementations-of-haskells-bifunctor-first-and-second-compose/)
02:09:18	8456/8456	---MCZ	200	added ('OK')	text/html	etag:W/%222108-louVANq+k38V6w+njQN8ycGFUMU%22	https://bigfontblog.azurewebsites.net/tag/category-theory/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/category-theory/index.html	(from https://bigfontblog.azurewebsites.net/how-is-it-possible-that-the-default-implementations-of-haskells-bifunctor-first-and-second-compose/)
02:09:19	25614/25614	---MCZ	200	added ('OK')	text/html	etag:W/%22640e-fZEPBa2YM7ENi5RMbCVEfbZfS7Q%22	https://bigfontblog.azurewebsites.net/deploying-a-custom-read-the-docs-install-to-an-azure-app-service/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/deploying-a-custom-read-the-docs-install-to-an-azure-app-service/index.html	(from https://bigfontblog.azurewebsites.net/taghelper-structure/)
02:09:19	16573/16573	---MCZ	200	added ('OK')	text/html	etag:W/%2240bd-TItcHhYWSO8vaFao+AaGBgWk7rM%22	https://bigfontblog.azurewebsites.net/git-log/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/git-log/index.html	(from https://bigfontblog.azurewebsites.net/local-functions-as-explanatory-variables/)
02:09:20	17726/17726	---MCZ	200	added ('OK')	text/html	etag:W/%22453e-oWkBOs33W+nB39LIi5XEqSA0sNI%22	https://bigfontblog.azurewebsites.net/shortcuts-for-windows-10-multiple-desktops/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/shortcuts-for-windows-10-multiple-desktops/index.html	(from https://bigfontblog.azurewebsites.net/local-functions-as-explanatory-variables/)
02:09:21	21620/21620	---MCZ	200	added ('OK')	text/html	etag:W/%225474-1ntXFdyo/jSqXIX+0X/js8Ong+A%22	https://bigfontblog.azurewebsites.net/tag/wsl/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/wsl/index.html	(from https://bigfontblog.azurewebsites.net/using-the-linux-subsystem-on-windows-10/)
02:09:22	18890/18890	---MCZ	200	added ('OK')	text/html	etag:W/%2249ca-XRzi59+FNwwEvy2PqscAoBnGSdI%22	https://bigfontblog.azurewebsites.net/allow-vscode-through-wsl-firewall/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/allow-vscode-through-wsl-firewall/index.html	(from https://bigfontblog.azurewebsites.net/using-the-linux-subsystem-on-windows-10/)
02:09:22	23213/23213	---MCZ	200	added ('OK')	text/html	etag:W/%225aad-vvE7kG6h5bNVHjpz/DlUZKPoF3A%22	https://bigfontblog.azurewebsites.net/search-and-download-azure-function-application-logs-from-powershell/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/search-and-download-azure-function-application-logs-from-powershell/index.html	(from https://bigfontblog.azurewebsites.net/using-the-linux-subsystem-on-windows-10/)
02:09:22	16963/16963	---MCZ	200	added ('OK')	text/html	etag:W/%224243-jzuqjmX1GVX8DaU3dec92dbQBSU%22	https://bigfontblog.azurewebsites.net/high-level-notes-on-project-json-to-csproj/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/high-level-notes-on-project-json-to-csproj/index.html	(from https://bigfontblog.azurewebsites.net/high-level-notes-on-azure-arm-templates/)
02:09:22	1886088/1886088	---M--	200	added ('OK')	image/jpeg	etag:W/%221cc788-16d6947891b%22	https://bigfontblog.azurewebsites.net/content/images/2019/09/garden-P1014279.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/09/garden-P1014279.jpg	(from https://bigfontblog.azurewebsites.net/things-we-have-personally-done-about-the-climate-crisis-that-help-with-mitigation-adaptation-and-shifting-the-paradigm/)
02:09:22	352649/352649	---M--	200	added ('OK')	image/jpeg	etag:W/%2256189-16d0d8c7d70%22	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/pexels-photo-710796.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/pexels-photo-710796.jpg	(from https://bigfontblog.azurewebsites.net/some-points-and-quotes-in-favor-of-trunk-based-development-taken-from-books-blogs-blikis/)
02:09:23	147193/147193	---M--	200	added ('OK')	image/jpeg	etag:W/%2223ef9-16d0d8c7d70%22	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/butler-993392_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/butler-993392_1920.jpg	(from https://bigfontblog.azurewebsites.net/at-what-point-does-a-professional-software-developer-need-to-say-no-instead-of-continuing-to-do-what-the-client-requires/)
02:09:23	25184/25184	---M--	200	added ('OK')	image/jpeg	etag:W/%226260-16d0d8c7d70%22	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/my-standards.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/06/my-standards.jpg	(from https://bigfontblog.azurewebsites.net/a-short-guide-on-how-to-write-helpful-code-comments-written-by-someone-who-is-skeptical-of-the-value-of-code-comments/)
02:09:24	8289/8289	---MCZ	200	added ('OK')	text/html	etag:W/%222061-3HRDaxopP0So+lckNbXd5xpwiQo%22	https://bigfontblog.azurewebsites.net/tag/agile/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/agile/index.html	(from https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/)
02:09:24	344508/344508	---M--	200	added ('OK')	image/jpeg	etag:W/%22541bc-16d0d8c7d70%22	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2019/05/ratchet-long.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2019/05/ratchet-long.jpg	(from https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/)
02:09:24	122/122	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:23%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/05/drainage-02.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/05/drainage-02.7e.delayed	(from https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/)
02:09:25	22816/22816	---MCZ	200	added ('OK')	text/html	etag:W/%225920-StJBASGtgeHvRy+EAKnDHFIpmhU%22	https://bigfontblog.azurewebsites.net/things-that-probably-make-software-teams-faster/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/things-that-probably-make-software-teams-faster/index.html	(from https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/)
02:09:26	118/118	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:25%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2019/01/Capture-2.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2019/01/Capture-2.80.delayed	(from https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/)
02:09:26	21228/21228	---MCZ	200	added ('OK')	text/html	etag:W/%2252ec-i8MyR7JzSA8aj6IDEmyXGesn6mI%22	https://bigfontblog.azurewebsites.net/find-the-instructions-for-transferring-a-domain-name-from-google-suite-to-a-different-registrar/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/find-the-instructions-for-transferring-a-domain-name-from-google-suite-to-a-different-registrar/index.html	(from https://bigfontblog.azurewebsites.net/filter-undefined-and-null-values-from-an-array-while-still-satisfying-typescripts-strict-mode/)
02:09:26	19094/19094	---MCZ	200	added ('OK')	text/html	etag:W/%224a96-3T2YwXi255OKOddSH0KD95U1bnE%22	https://bigfontblog.azurewebsites.net/how-do-you-practice-your-performance/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/how-do-you-practice-your-performance/index.html	(from https://bigfontblog.azurewebsites.net/notes-on-joel-spolskys-blog-post-on-character-encodings/)
02:09:26	3940380/3940380	---M--	200	added ('OK')	image/jpeg	etag:W/%223c201c-16ab88ba280%22	https://bigfontblog.azurewebsites.net/content/images/2019/05/drainage-02.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/05/drainage-02.jpg	(from https://bigfontblog.azurewebsites.net/a-spreadsheet-with-a-priority-queue-might-be-the-least-expensive-and-most-effective-way-to-build-software-rapidly/)
02:09:26	16733/16733	---MCZ	200	added ('OK')	text/html	etag:W/%22415d-dIVAbe0a4Gst92kfqFFnOF3QXi0%22	https://bigfontblog.azurewebsites.net/tag/programming/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/programming/index.html	(from https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/)
02:09:28	50617/50617	---M--	200	added ('OK')	image/jpeg	etag:W/%22c5b9-16845098b80%22	https://bigfontblog.azurewebsites.net/content/images/2019/01/Capture-2.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2019/01/Capture-2.jpg	(from https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/)
02:09:28	23342/23342	---MCZ	200	added ('OK')	text/html	etag:W/%225b2e-7YV5MR395dBS/6A5QFPg+p0dsd4%22	https://bigfontblog.azurewebsites.net/functional-programming-notes/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/functional-programming-notes/index.html	(from https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/)
02:09:28	21448/21448	---MCZ	200	added ('OK')	text/html	etag:W/%2253c8-rfpHRkOB/QWap6z8SY/WYGevjPc%22	https://bigfontblog.azurewebsites.net/current-side-projects-as-of-january-2019/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/current-side-projects-as-of-january-2019/index.html	(from https://bigfontblog.azurewebsites.net/pair-documenting-might-produce-higher-quality-documentation/)
02:09:28	18357/18357	---MCZ	200	added ('OK')	text/html	etag:W/%2247b5-QStiGKRtLKZSsRL/LaJB8RFL+GU%22	https://bigfontblog.azurewebsites.net/untitled-2/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/untitled-2/index.html	(from https://bigfontblog.azurewebsites.net/typescript-constructor-parameters/)
02:09:30	7519/7519	---MCZ	200	added ('OK')	text/html	etag:W/%221d5f-oylhgCM37MVU41ec+O07I1Bd0jY%22	https://bigfontblog.azurewebsites.net/tag/classic-mistakes/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/classic-mistakes/index.html	(from https://bigfontblog.azurewebsites.net/the-classic-mistake-of-keeping-a-throwaway-prototype/)
02:09:31	17220/17220	---MCZ	200	added ('OK')	text/html	etag:W/%224344-nx4vlgptE8RH0bk0psosx+QIDTg%22	https://bigfontblog.azurewebsites.net/msci-world-index/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/msci-world-index/index.html	(from https://bigfontblog.azurewebsites.net/architecting-large-scale-systems/)
02:09:31	16102/16102	---MCZ	200	added ('OK')	text/html	etag:W/%223ee6-l/X7JpUsETpzfdJf1xuJQL44iRg%22	https://bigfontblog.azurewebsites.net/disable-vscode-version-control-integration/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/disable-vscode-version-control-integration/index.html	(from https://bigfontblog.azurewebsites.net/software-testing-strategies/)
02:09:31	329337/329337	---M--	200	added ('OK')	image/jpeg	etag:W/%2250679-16d0d8c98c8%22	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2018/08/europa-1185800_1920.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2018/08/europa-1185800_1920.jpg	(from https://bigfontblog.azurewebsites.net/architecting-large-scale-systems/)
02:09:31	21662/21662	---MCZ	200	added ('OK')	text/html	etag:W/%22549e-Bs6LVr/8kVx9rD93ygPx69AikxQ%22	https://bigfontblog.azurewebsites.net/agile-software-development-requires-technical-excellence/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/agile-software-development-requires-technical-excellence/index.html	(from https://bigfontblog.azurewebsites.net/the-classic-mistake-of-keeping-a-throwaway-prototype/)
02:09:31	120/120	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:29%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2017/07/skydiving.jpeg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2017/07/skydiving.83.delayed	(from https://bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/)
02:09:32	128/128	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:31%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/equal_sign1600.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/equal_sign1600.84.delayed	(from https://bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/)
02:09:32	22641/22641	---MCZ	200	added ('OK')	text/html	etag:W/%225871-ST3nxRHlftIxmf5316XG6rDC9xc%22	https://bigfontblog.azurewebsites.net/just-dont-hit-on-people-you-find-attractive/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/just-dont-hit-on-people-you-find-attractive/index.html	(from https://bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/)
02:09:33	36361/36361	---M--	200	added ('OK')	image/png	etag:W/%228e09-15d691a5640%22	https://bigfontblog.azurewebsites.net/content/images/2017/07/equal_sign1600.png	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/07/equal_sign1600.png	(from https://bigfontblog.azurewebsites.net/how-to-name-boolean-returning-functions-and-methods/)
02:09:33	138/138	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:32%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w2000/2017/01/bench-in-the-forest.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w2000/2017/01/bench-in-the-forest.86.delayed	(from https://bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/)
02:09:33	8102/8102	---MCZ	200	added ('OK')	text/html	etag:W/%221fa6-P3ivjvbnG5xECOJpHUPLp7aJNfA%22	https://bigfontblog.azurewebsites.net/tag/goal-setting/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/tag/goal-setting/index.html	(from https://bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/)
02:09:34	118/118	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:32%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/Varsha_ys.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/09/Varsha_ys.87.delayed	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:34	17002/17002	---MCZ	200	added ('OK')	text/html	etag:W/%22426a-/EVLG0zPpYFJxtg2azPWV7bPhSY%22	https://bigfontblog.azurewebsites.net/my-favorite-visual-studio-code-extensions/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/my-favorite-visual-studio-code-extensions/index.html	(from https://bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/)
02:09:34	19441/19441	---MCZ	200	added ('OK')	text/html	etag:W/%224bf1-FhrOsO1h4K4+V1pwM+xJdJJJF/w%22	https://bigfontblog.azurewebsites.net/autoformat/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/autoformat/index.html	(from https://bigfontblog.azurewebsites.net/some-career-related-ultimate-goals-for-2017/)
02:09:35	93533/93533	---M--	200	added ('OK')	image/jpeg	etag:W/%2216d5d-15eccb222e0%22	https://bigfontblog.azurewebsites.net/content/images/2017/09/Varsha_ys.jpg	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/09/Varsha_ys.jpg	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:35	116/116	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:33%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/08/P1013656.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/08/P1013656.89.delayed	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:35	22915/22915	---MCZ	200	added ('OK')	text/html	etag:W/%225983-Vq5UokiiMq9se6nDEUtVqWgaCK8%22	https://bigfontblog.azurewebsites.net/string-index-signatures-let-us-restrict-the-types-that-an-object-can-contain/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/string-index-signatures-let-us-restrict-the-types-that-an-object-can-contain/index.html	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:36	134/134	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Dec%202022%2010:09:34%20GMT	https://bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/coverage-report-3.PNG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/size/w600/2017/07/coverage-report-3.8b.delayed	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:37	1963113/1963113	---M--	200	added ('OK')	image/jpeg	etag:W/%221df469-15dd3fe88a0%22	https://bigfontblog.azurewebsites.net/content/images/2017/08/P1013656.JPG	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/content/images/2017/08/P1013656.jpg	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
02:09:37	23915/23915	---MCZ	200	added ('OK')	text/html	etag:W/%225d6b-Tivzo2SOHUyTaX75OeWVH/sS490%22	https://bigfontblog.azurewebsites.net/vsts-test-coverage-with-mocha-istanbul-nyc-coburtura-and-junit/	C:/dev/shaunluttin/website-archives/bigfont.ca/bigfontblog.azurewebsites.net/vsts-test-coverage-with-mocha-istanbul-nyc-coburtura-and-junit/index.html	(from https://bigfontblog.azurewebsites.net/tag/typescript/)
